"",SUID,GeneName,Betweenness,Stress,Degree,Radiality,Bridging,Centroid,Closeness,Eccentricity,EigenVector
472,534,ZNF345,1545.4466,53098,258,3.120655412,6.232096845,-476,0.000264,0.333333333,0.015658851
473,535,TCF12,2889.411255,121588,415,3.187189672,5.170426796,-342,0.000274,0.333333333,0.02696429
474,536,RXRG,1059.209423,40158,228,3.100794439,5.375694981,-516,0.000261,0.333333333,0.013363444
475,537,HSPH1,2433.028921,105334,386,3.176266137,5.078387274,-364,0.000272,0.333333333,0.025607834
476,538,PCK1,2055.410711,73204,299,3.14101291,6.284958977,-435,0.000267,0.333333333,0.019001529
477,539,YY1,1147.31069,59878,330,3.139026812,3.804498716,-439,0.000267,0.333333333,0.022156977
478,540,YWHAZ,2382.957396,105118,401,3.175769613,4.74243552,-365,0.000272,0.333333333,0.025473261
479,541,PIAS2,1998.243596,80476,324,3.151439921,5.654705822,-414,0.000269,0.333333333,0.020844516
480,542,DDHD2,972.4758011,37054,209,3.098808342,6.011416605,-520,0.000261,0.333333333,0.01289327
481,543,CLTCL1,1054.945218,26626,173,3.079443893,7.991864395,-559,0.000259,0.333333333,0.009740327
482,544,RPL11,2008.582479,73366,329,3.145481629,5.354447502,-426,0.000268,0.333333333,0.019209489
483,545,CCT8,834.1430814,44722,277,3.121648461,3.903819653,-474,0.000264,0.333333333,0.020215567
484,546,GTF2B,2439.78428,98268,384,3.169811321,4.917897342,-377,0.000271,0.333333333,0.023033921
485,547,KLHL20,403.3089765,16408,144,3.06653426,5.443308748,-585,0.000257,0.333333333,0.009355255
486,548,TAF1,959.4224902,40350,247,3.108738828,4.929681336,-500,0.000263,0.333333333,0.015326146
487,549,PAX5,1041.804626,39318,241,3.104766634,5.214300487,-508,0.000262,0.333333333,0.013468095
488,550,SNRPF,2036.637851,101866,436,3.184210526,3.591232689,-348,0.000273,0.333333333,0.030161243
489,551,ZYX,632.4848868,21642,172,3.076464747,5.49304021,-563,0.000258,0.333333333,0.008807143
490,552,SLC1A5,720.6520004,25064,179,3.084409136,6.278871097,-549,0.000259,0.333333333,0.012390318
491,553,RP2,695.3496272,30438,204,3.093843098,5.036755209,-530,0.00026,0.333333333,0.013112575
492,554,REPS1,1464.638021,57406,286,3.128103277,5.214249424,-461,0.000265,0.333333333,0.01778561
493,555,HIST1H2AI,138.2149332,5612,97,3.031281033,4.325022783,-654,0.000252,0.333333333,0.007536004
494,556,PTPN4,1746.635186,68198,299,3.137537239,5.691123874,-442,0.000267,0.333333333,0.018569311
495,557,MYH9,2402.474989,93686,364,3.15938431,5.175940939,-398,0.00027,0.333333333,0.020570599
496,558,ST6GAL1,662.5139032,24464,180,3.082919563,5.82158085,-552,0.000259,0.333333333,0.011331225
497,559,POU2F2,976.6995889,32620,211,3.095332671,5.938399943,-527,0.000261,0.333333333,0.011492204
498,560,ADSL,4003.845999,179302,532,3.233366435,4.553707359,-249,0.000281,0.333333333,0.035627739
499,561,TRIB2,2174.8907,95496,395,3.175769613,4.519402337,-365,0.000272,0.333333333,0.02509536
500,562,FGF13,490.2356967,18310,156,3.071996028,5.773816687,-574,0.000258,0.333333333,0.009919279
501,563,HSPA8,1150.716995,55578,298,3.130585899,4.279456211,-456,0.000266,0.333333333,0.019646029
502,564,PRKCA,3106.410584,123536,454,3.190665343,4.521269682,-335,0.000274,0.333333333,0.025921831
503,565,BCL10,973.1851831,37406,245,3.102284012,4.67738204,-513,0.000262,0.333333333,0.012995821
504,566,RHOA,2272.594013,94728,395,3.164846077,4.473463977,-387,0.000271,0.333333333,0.022317362
505,567,PCDH17,1975.023454,78574,311,3.144985104,5.772549069,-427,0.000268,0.333333333,0.019826246
506,568,ATAD2B,869.0014898,41136,239,3.113207547,4.759224049,-491,0.000263,0.333333333,0.016887064
507,569,CYP19A1,4928.797415,178912,490,3.224925521,5.785852556,-266,0.00028,0.333333333,0.030776197
508,570,IL15,2232.716631,90456,356,3.16285998,5.245468457,-391,0.00027,0.333333333,0.021375675
509,571,GCFC2,1668.464874,72450,318,3.145978153,5.212601564,-425,0.000268,0.333333333,0.023064228
510,572,PPM1G,4211.94453,168150,487,3.221449851,5.320726939,-273,0.000279,0.5,0.03318935
511,573,SP2,755.0205041,29792,196,3.091857001,5.784161038,-534,0.00026,0.333333333,0.012447007
512,574,HN1L,796.6473279,35694,215,3.103277061,5.55593738,-511,0.000262,0.333333333,0.017126625
513,575,PRPS2,1599.829054,77092,336,3.154915591,4.816029742,-407,0.000269,0.333333333,0.025964275
514,576,SREBF1,560.5964654,17660,148,3.069513406,6.625844415,-579,0.000257,0.333333333,0.008785933
515,577,ZFR,1400.065378,63780,301,3.139523337,4.790521916,-438,0.000267,0.333333333,0.020023248
516,578,CCL4,371.5796398,13222,134,3.056603774,5.325704999,-603,0.000255,0.333333333,0.006990155
517,579,SGTA,1142.211872,39682,202,3.096822244,7.030069257,-524,0.000261,0.333333333,0.012278471
518,580,MFNG,575.3523669,20694,161,3.073485601,6.265620076,-571,0.000258,0.333333333,0.009603915
519,581,PPP4C,2637.230366,98470,372,3.171300894,5.659662245,-374,0.000272,0.5,0.023671898
520,582,MIF,506.5357541,21848,182,3.08490566,4.810360339,-548,0.000259,0.333333333,0.013520937
521,583,TTF2,2276.482444,112032,444,3.190168818,4.032650822,-336,0.000274,0.333333333,0.032018721
522,584,ANGEL1,121.4227264,3494,61,3.017874876,7.689192898,-682,0.000251,0.333333333,0.0035018
523,585,ZNF268,604.1642366,20072,148,3.067527309,6.39369542,-583,0.000257,0.333333333,0.008494919
524,586,GTF3A,606.8292053,25582,187,3.087884806,5.499474938,-542,0.00026,0.333333333,0.013245289
525,587,U2AF1,1299.253662,64072,344,3.145978153,3.780360789,-425,0.000268,0.333333333,0.023638371
526,588,TTI1,2832.466986,120930,418,3.191161867,5.02036086,-334,0.000274,0.333333333,0.028373656
527,589,RNF126,365.5462786,14008,136,3.062065541,5.83308117,-594,0.000256,0.333333333,0.00904751
528,590,LMNB2,2248.112633,102632,383,3.180734856,5.181461271,-355,0.000273,0.333333333,0.029565446
529,591,SPAG1,377.9388809,14318,128,3.059086395,6.458249057,-600,0.000256,0.333333333,0.00887281
530,592,COL18A1,1498.064112,59650,270,3.130089374,5.977760413,-457,0.000266,0.333333333,0.018132615
531,593,CCND2,2381.544962,87264,329,3.146971202,5.985841151,-423,0.000268,0.333333333,0.019257302
532,594,SLC20A1,3438.996104,144306,453,3.207050645,5.335548747,-302,0.000277,0.333333333,0.030979818
533,595,MAX,1569.270568,64130,309,3.137040715,5.172229784,-443,0.000267,0.333333333,0.019054249
534,596,TBC1D5,3057.882769,126736,401,3.186693148,5.618390251,-343,0.000274,0.333333333,0.02618375
535,597,NSL1,690.8763294,31252,230,3.098808342,4.467642798,-520,0.000261,0.333333333,0.016703463
536,598,KDM4B,470.7745411,15320,135,3.06305859,6.819133883,-592,0.000256,0.333333333,0.008104547
537,599,CEBPG,1790.218778,72444,328,3.146474677,5.099232899,-424,0.000268,0.333333333,0.02171327
538,600,RAB22A,359.1938959,13326,132,3.059086395,5.712416602,-600,0.000256,0.333333333,0.008249547
539,601,CPSF6,2054.09017,103408,425,3.185203575,4.147152078,-346,0.000274,0.333333333,0.031168514
540,602,SH2B1,803.3804272,23680,172,3.079443893,6.647975795,-559,0.000259,0.333333333,0.008847598
541,603,ACOT7,326.4120386,13818,144,3.066037736,5.065614315,-586,0.000257,0.333333333,0.01144972
542,604,ZC3HAV1,1457.854643,57636,282,3.130089374,5.519030407,-457,0.000266,0.333333333,0.018123449
543,605,IRF3,3632.886175,111804,377,3.169811321,6.412053996,-377,0.000271,0.333333333,0.019551327
544,606,REST,1072.436799,43700,250,3.113207547,5.251204938,-491,0.000263,0.333333333,0.016589788
545,607,AFF1,5029.291653,213230,535,3.251737835,5.346903767,-212,0.000284,0.333333333,0.035182372
546,608,PPP4R1,576.2459037,25470,183,3.085898709,5.346263849,-546,0.000259,0.333333333,0.013085332
547,609,IPO5,3028.555903,137388,439,3.2040715,5.055122023,-308,0.000276,0.333333333,0.031028347
548,610,RNF2,1839.766588,72730,322,3.144985104,5.242940298,-427,0.000268,0.333333333,0.020833408
549,611,DR1,2045.572232,102810,408,3.178748759,4.233168832,-359,0.000273,0.333333333,0.028207906
550,612,POLG2,1371.649602,65468,285,3.125124131,5.02922163,-467,0.000265,0.333333333,0.018907531
551,613,SWAP70,940.0231431,34058,211,3.098311817,5.985611883,-521,0.000261,0.333333333,0.013031886
552,614,DKC1,2336.495634,118100,481,3.200099305,3.485933036,-316,0.000276,0.333333333,0.032648281
553,615,PSMA4,2060.113547,98036,404,3.175769613,4.346836823,-365,0.000272,0.333333333,0.028422809
554,616,ARHGAP25,911.1093388,34540,240,3.102284012,4.518044915,-512,0.000262,0.333333333,0.012527014
555,617,VEGFB,437.0640282,13750,132,3.059086395,6.382819503,-600,0.000256,0.333333333,0.006951685
556,618,CTCF,5703.593141,252856,618,3.277060576,4.837673266,-161,0.000288,0.333333333,0.041476636
557,619,CBR4,1081.145906,41132,222,3.106752731,6.173676325,-504,0.000262,0.333333333,0.014754006
558,620,IL2RA,1328.778162,58052,275,3.126613704,5.220201684,-464,0.000265,0.333333333,0.016743291
559,621,MAP3K1,2298.612625,96008,413,3.17428004,4.245310357,-368,0.000272,0.333333333,0.023640653
560,622,FCER1G,1530.233527,51218,266,3.118669315,5.456784379,-480,0.000264,0.333333333,0.01376553
561,623,DDX21,2740.605343,120598,442,3.191658391,4.445835321,-333,0.000275,0.333333333,0.028598162
562,624,HDAC4,946.9045493,39222,236,3.106256207,5.202658843,-505,0.000262,0.333333333,0.015125103
563,625,TIPARP,2165.507072,81470,324,3.152929494,5.832235486,-411,0.000269,0.333333333,0.020356911
564,626,MAP2K3,1570.952232,63442,340,3.143992056,4.231655136,-429,0.000268,0.333333333,0.020014356
565,627,TAB2,1670.463378,70830,330,3.14448858,4.720914155,-428,0.000268,0.333333333,0.019538642
566,628,MAP2K4,3719.790324,163344,535,3.224925521,4.220009603,-266,0.00028,0.333333333,0.032722531
567,629,RIF1,1000.335179,45278,257,3.120158888,5.030721014,-477,0.000264,0.333333333,0.020191445
568,630,LYL1,1220.090509,34922,203,3.095332671,7.112400624,-526,0.000261,0.333333333,0.010781292
569,631,HCFC1,1138.619268,54668,289,3.13306852,4.746596677,-451,0.000266,0.333333333,0.022098943
570,632,NME4,399.8270688,15368,141,3.065044687,5.937314318,-588,0.000257,0.333333333,0.010154685
571,633,ENO1,1276.323209,56082,296,3.132571996,4.749091999,-452,0.000266,0.333333333,0.019892683
572,634,MAPK7,3934.148608,148890,472,3.208540218,5.180924824,-299,0.000277,0.333333333,0.02804589
573,635,SNRNP200,1693.515348,77164,345,3.155412115,4.641286794,-406,0.000269,0.333333333,0.023369663
574,636,KRR1,668.5629957,30732,204,3.09632572,5.092816919,-524,0.000261,0.333333333,0.014476596
575,637,XRCC1,2192.46064,90030,304,3.14101291,6.602249639,-435,0.000267,0.333333333,0.020450459
576,638,ARHGDIB,1776.756992,68990,360,3.143992056,3.951899198,-429,0.000268,0.333333333,0.018189124
577,639,RXRB,866.170601,26026,201,3.081926514,5.412758068,-554,0.000259,0.333333333,0.009925374
578,640,ARID3A,306.9466975,8740,102,3.047169811,7.125498328,-624,0.000254,0.333333333,0.005263604
579,641,GCM1,295.3265509,7994,96,3.042701092,7.45035439,-631,0.000254,0.333333333,0.005102049
580,642,AP4M1,428.600264,14384,136,3.062065541,6.538198537,-594,0.000256,0.333333333,0.009057372
581,643,TONSL,594.6174185,16046,126,3.057100298,8.639313685,-604,0.000256,0.333333333,0.007636476
582,644,PLCB1,5141.199269,189764,495,3.231876862,5.99028142,-252,0.000281,0.333333333,0.031302549
583,645,SART3,994.8089983,53190,293,3.130089374,4.005904776,-457,0.000266,0.333333333,0.020656867
584,646,ITGB3,1118.855591,42320,250,3.110724926,5.203615947,-496,0.000263,0.333333333,0.015041264
585,647,CCR3,1318.217018,49226,210,3.097815293,7.013068522,-522,0.000261,0.333333333,0.012786641
586,648,GRAP,332.1110258,10482,142,3.049652433,4.391701546,-612,0.000255,0.333333333,0.006359908
587,649,NUP62,1600.362081,81926,367,3.163356504,4.335640161,-390,0.00027,0.333333333,0.027216654
588,650,ATP2B1,2948.359274,115946,401,3.183714002,5.302481158,-349,0.000273,0.333333333,0.025032244
589,651,GRIN1,111.2868159,4734,92,3.02979146,4.029080809,-659,0.000252,0.333333333,0.005302938
590,652,MAST1,653.6562615,22134,176,3.083416087,5.81447399,-551,0.000259,0.333333333,0.011733475
591,653,STAG1,4082.78991,189980,525,3.227408143,4.674741111,-261,0.00028,0.333333333,0.032993993
592,654,CHD2,1957.427983,75432,300,3.137040715,6.160145158,-443,0.000267,0.333333333,0.019327794
593,655,DNM2,941.0203052,29052,193,3.088381331,6.374145676,-540,0.00026,0.333333333,0.010338205
594,656,SEC62,1635.061824,68740,303,3.142502483,5.283630565,-432,0.000267,0.333333333,0.020076524
595,657,SACM1L,2473.132532,105108,373,3.176266137,5.210526094,-364,0.000272,0.333333333,0.024144039
596,658,RAB11FIP2,2889.114159,125830,420,3.188679245,4.834623166,-339,0.000274,0.333333333,0.025745623
597,659,LMO4,2013.458166,78452,324,3.149950348,5.663745382,-417,0.000268,0.333333333,0.020659415
598,660,ENC1,1299.322043,50280,251,3.118669315,6.029661196,-480,0.000264,0.333333333,0.016556152
599,661,DCTN6,3600.214473,135422,415,3.196623635,5.903093523,-323,0.000275,0.5,0.025727923
600,662,UTRN,498.6535372,17304,140,3.064051639,6.694126732,-589,0.000256,0.333333333,0.008234419
601,663,TRMU,170.1103031,5186,79,3.022343595,6.285095288,-671,0.000251,0.333333333,0.004304238
602,664,BDKRB2,122.9078102,2876,53,3.006454816,8.706865361,-696,0.000249,0.333333333,0.002556033
603,665,OPTN,686.6129884,21934,163,3.074478649,6.680194919,-569,0.000258,0.333333333,0.008941136
604,666,EDN2,1893.611219,63072,271,3.127606753,6.684498161,-462,0.000265,0.333333333,0.016774201
605,667,GSS,1098.598386,42292,243,3.11122145,5.705785797,-495,0.000263,0.333333333,0.01624825
606,668,ANKRD26,1225.218273,46438,252,3.115690169,5.77488742,-486,0.000264,0.333333333,0.017137776
607,669,TCP1,744.8228386,41594,278,3.119662363,3.481461575,-478,0.000264,0.333333333,0.020098901
608,670,HNRNPD,5930.04078,254046,634,3.271102284,4.792410024,-173,0.000287,0.333333333,0.041018372
609,671,SRSF11,3696.989053,161948,505,3.221449851,4.592260606,-273,0.000279,0.333333333,0.031651867
610,672,PCMTD2,813.7472413,33678,201,3.095332671,5.453694746,-526,0.000261,0.333333333,0.012832561
611,673,NAIP,380.9259398,10476,107,3.045680238,7.558598565,-626,0.000254,0.333333333,0.005598309
612,674,ITK,981.2741983,37864,266,3.107249255,4.028113501,-503,0.000262,0.333333333,0.012659786
613,675,ACBD3,822.2179211,34760,215,3.101787488,5.285002439,-514,0.000262,0.333333333,0.014130593
614,676,AIMP2,2314.834232,100312,380,3.172790467,5.041126283,-371,0.000272,0.333333333,0.025629485
615,677,MPV17,1730.301322,62068,278,3.130585899,6.239665952,-456,0.000266,0.333333333,0.017555177
616,678,ULK2,676.2216341,25164,183,3.085898709,5.863122704,-546,0.000259,0.333333333,0.012533574
617,679,UFL1,1872.172251,79166,322,3.152432969,5.306691327,-412,0.000269,0.333333333,0.020604338
618,680,PANK3,938.2687688,45972,259,3.120655412,4.473423087,-476,0.000264,0.333333333,0.01746505
619,681,HK2,667.6810157,23956,167,3.077457795,6.445254359,-563,0.000258,0.333333333,0.011216798
620,682,COPS8,3099.632974,136758,447,3.203078451,4.916688921,-310,0.000276,0.333333333,0.030164745
621,683,KEL,615.0024845,17320,138,3.06305859,7.81272929,-592,0.000256,0.333333333,0.007989987
622,684,STARD7,1962.044458,84948,338,3.156901688,5.345971014,-403,0.000269,0.333333333,0.022953331
623,685,NREP,1915.489018,86628,344,3.161866931,5.203855659,-393,0.00027,0.333333333,0.024497148
624,686,INPPL1,1343.504766,40568,222,3.103277061,6.708812488,-511,0.000262,0.333333333,0.011979846
625,687,JAK3,2193.404731,91022,404,3.171797418,4.140505437,-373,0.000272,0.333333333,0.023633476
626,688,GATA2,231.8258391,9888,122,3.054121152,4.796147475,-610,0.000255,0.333333333,0.007548218
627,689,SMAD5,666.4324297,29740,211,3.095332671,4.70284508,-527,0.000261,0.333333333,0.013557104
628,690,SLC25A36,1716.960071,78154,323,3.153426018,5.081903246,-410,0.000269,0.333333333,0.022058215
629,691,SPIB,1049.565747,37174,237,3.106256207,5.264647926,-505,0.000262,0.333333333,0.012626342
630,692,PPP1R8,3381.424151,147462,459,3.210526316,5.107921196,-295,0.000277,0.333333333,0.031719557
631,693,AKAP11,2779.26168,119982,405,3.188679245,5.061297076,-339,0.000274,0.333333333,0.025930989
632,694,AZI1,590.1609761,23938,142,3.064051639,7.185509417,-589,0.000256,0.333333333,0.009527547
633,695,IGFBP5,660.4605321,24602,179,3.083912612,5.716832405,-550,0.000259,0.333333333,0.011117537
634,696,MYBL1,804.1336695,29628,188,3.090367428,6.869494393,-537,0.00026,0.333333333,0.012895965
635,697,P2RY10,643.9248458,20488,158,3.072989076,6.508448674,-571,0.000258,0.333333333,0.008444894
636,698,ZNF117,728.0066017,27472,188,3.088381331,6.024777549,-541,0.00026,0.333333333,0.012406879
637,699,FAM175B,900.3083244,38828,223,3.101787488,5.225275144,-514,0.000262,0.333333333,0.014365045
638,700,ANP32E,1683.057561,91530,408,3.179741807,3.753305151,-357,0.000273,0.333333333,0.031596017
639,701,RALGAPA1,1616.078384,70796,316,3.145978153,4.929872762,-425,0.000268,0.333333333,0.020153449
640,702,GTF2H3,3129.12172,127670,377,3.172790467,6.199991669,-371,0.000272,0.333333333,0.024586636
641,703,RBM6,1497.665329,53360,269,3.123634558,5.764130555,-470,0.000265,0.333333333,0.015809013
642,704,NLE1,528.5636082,22688,185,3.083416087,5.094585838,-551,0.000259,0.333333333,0.013485828
643,705,BLNK,2057.629459,75068,373,3.148460775,4.250747652,-420,0.000268,0.333333333,0.01830889
644,706,PLCH1,917.5165669,31606,175,3.082919563,7.292033538,-552,0.000259,0.333333333,0.010826993
645,707,TTBK2,665.7339768,28722,219,3.104270109,4.39571517,-509,0.000262,0.333333333,0.01546743
646,708,WDR43,545.5587814,28796,204,3.097815293,4.355767935,-522,0.000261,0.333333333,0.015511706
647,709,IL10RA,1593.299491,56962,317,3.128599801,4.296184272,-460,0.000265,0.333333333,0.014701754
648,710,RANBP1,741.5273319,47952,322,3.142502483,2.758034902,-432,0.000267,0.333333333,0.027101542
649,711,PSMD14,2449.914267,110864,429,3.182224429,4.173241351,-352,0.000273,0.333333333,0.028162533
650,712,SMARCB1,1327.388091,60372,304,3.135054618,4.885292204,-447,0.000266,0.333333333,0.020736731
651,713,SLC31A1,809.3327739,31730,207,3.097318769,5.763919926,-523,0.000261,0.333333333,0.014162204
652,714,BCAS2,1486.756314,61712,282,3.133565045,5.345171006,-450,0.000266,0.333333333,0.018718183
653,715,CDK19,2617.452582,118178,417,3.191658391,4.840556834,-333,0.000275,0.333333333,0.027928044
654,716,PSMB2,621.0751661,30118,233,3.100794439,4.204542579,-516,0.000261,0.333333333,0.017352292
655,717,TXN,2744.471561,115226,399,3.183714002,5.222955252,-349,0.000273,0.333333333,0.02634747
656,718,HUS1,792.3752207,34720,220,3.101290963,5.272564417,-515,0.000262,0.333333333,0.015286498
657,719,SNW1,3231.570394,159848,528,3.223932473,3.969781859,-268,0.00028,0.333333333,0.034199565
658,720,SECISBP2L,2125.113965,83306,336,3.15590864,5.315496307,-405,0.000269,0.333333333,0.020636777
659,721,CHMP1A,978.2448068,28044,181,3.085898709,6.991027614,-546,0.000259,0.333333333,0.009918577
660,722,PTPN1,1771.351569,66364,329,3.139026812,4.902170593,-439,0.000267,0.333333333,0.018076068
661,723,SPON1,89.64940018,2490,57,3.000496524,5.97193901,-708,0.000248,0.333333333,0.002731697
662,724,TERT,664.1118828,26244,200,3.088381331,5.330260694,-541,0.00026,0.333333333,0.01460231
663,725,HBEGF,405.8999566,13872,143,3.059086395,5.239116393,-600,0.000256,0.333333333,0.007545505
664,726,ZBTB7A,369.801005,11420,119,3.053128103,6.799777354,-608,0.000255,0.333333333,0.006619701
665,727,CD55,2851.885676,129514,332,3.151936445,6.184639557,-413,0.000269,0.333333333,0.019114169
666,728,SUMO3,513.7549572,21618,177,3.078947368,4.931590764,-560,0.000258,0.333333333,0.011984373
667,729,MTF2,2960.556267,134460,463,3.203078451,4.54359663,-310,0.000276,0.333333333,0.03188563
668,730,CDC42EP3,952.4081958,40374,228,3.106752731,5.503640778,-504,0.000262,0.333333333,0.014497197
669,731,HOXD3,129.3677212,3180,60,3.014399206,7.501572092,-688,0.00025,0.333333333,0.003232433
670,732,BTN2A1,505.296708,19022,145,3.067527309,6.665503958,-583,0.000257,0.333333333,0.009244772
671,733,SUMO4,528.0230586,22954,175,3.083416087,5.318377769,-551,0.000259,0.333333333,0.012088464
672,734,IFNA4,963.6745114,17910,127,3.059086395,10.14083821,-598,0.000256,0.333333333,0.005557504
673,735,USP8,1625.687124,69988,313,3.145978153,4.821330076,-425,0.000268,0.333333333,0.019217141
674,736,NFIB,5517.154847,232842,536,3.253227408,5.687732709,-209,0.000284,0.333333333,0.035066063
675,737,AKIRIN2,1183.738927,46114,242,3.114200596,5.806243775,-489,0.000263,0.333333333,0.014986145
676,738,SLC23A2,436.0250781,15188,137,3.06305859,6.191881722,-592,0.000256,0.333333333,0.0084447
677,739,DOCK1,197.1241424,7512,94,3.037239325,5.534396558,-640,0.000253,0.333333333,0.004936051
678,740,UBTF,1344.12712,56284,285,3.12959285,5.182105512,-458,0.000265,0.333333333,0.018713579
679,741,HIST1H2BD,261.945719,9964,114,3.049155909,5.687106043,-619,0.000255,0.333333333,0.007449345
680,742,NAT6,107.4870878,3058,51,2.997517378,7.980802199,-713,0.000248,0.333333333,0.002343838
681,743,ZNF143,1902.536984,81454,354,3.156901688,4.693997077,-403,0.000269,0.333333333,0.022220719
682,744,NKTR,1919.432679,81364,345,3.15590864,5.002908481,-405,0.000269,0.333333333,0.021543654
683,745,TAF6L,168.2774854,5190,73,3.030784508,7.909424861,-657,0.000252,0.333333333,0.004767587
684,746,FBXL4,1230.252867,48874,248,3.116186693,5.659969499,-485,0.000264,0.333333333,0.015753767
685,747,STAT2,1581.730697,53866,282,3.122641509,5.544445064,-472,0.000264,0.333333333,0.015601865
686,748,ARAF,2448.561816,79930,342,3.151439921,5.642662804,-414,0.000269,0.333333333,0.018448239
687,749,SHMT2,779.3769447,37452,237,3.11469712,4.829471687,-488,0.000263,0.333333333,0.019557751
688,750,CDC27,2820.397381,137380,474,3.201588878,4.277683354,-313,0.000276,0.333333333,0.032459332
689,751,SHANK2,964.8371593,35774,206,3.100794439,6.241474693,-516,0.000261,0.333333333,0.013550792
690,752,IRF8,2905.6217,102522,411,3.170307845,4.884246175,-376,0.000271,0.333333333,0.020936543
691,753,KPNA1,1615.684707,75258,346,3.151936445,4.400212349,-413,0.000269,0.333333333,0.022775376
692,754,KRT12,239.2225478,9870,75,3.027308838,8.43402354,-664,0.000252,0.333333333,0.004957557
693,755,VDR,980.7012628,36808,243,3.102780536,4.744498645,-512,0.000262,0.333333333,0.013729133
694,756,EIF2AK2,1257.834406,52892,287,3.127606753,5.000282857,-462,0.000265,0.333333333,0.01914799
695,757,PNPLA6,704.7180754,18572,140,3.060079444,7.103081985,-592,0.000256,0.333333333,0.006243682
696,758,PCYT1A,694.4786921,27652,188,3.088877855,5.900625313,-540,0.00026,0.333333333,0.012765316
697,759,NBR1,556.5684452,20254,154,3.074975174,6.46621288,-568,0.000258,0.333333333,0.009282404
698,760,SMAD2,3102.544986,132870,489,3.200595829,4.145539784,-315,0.000276,0.333333333,0.029331651
699,761,ABCE1,1998.599552,98658,428,3.179741807,3.636699919,-357,0.000273,0.333333333,0.02953114
700,762,TIAM1,4437.276455,185922,485,3.223435948,5.616089073,-269,0.000279,0.333333333,0.031470389
701,763,E2F2,2216.776001,98072,389,3.173286991,4.891563635,-370,0.000272,0.5,0.027241889
702,764,TRIM13,1083.71448,48800,263,3.122144985,4.848551142,-473,0.000264,0.333333333,0.017579084
703,765,ADAR,4161.081675,168004,503,3.2224429,5.029852458,-271,0.000279,0.333333333,0.031147562
704,766,ZNF273,1025.57604,44434,230,3.106256207,5.455647055,-505,0.000262,0.333333333,0.016336914
705,767,LIMS1,991.4446957,36382,219,3.095829196,5.690373084,-525,0.000261,0.333333333,0.012746743
706,768,ADNP2,1347.501732,70794,324,3.149453823,4.519647196,-418,0.000268,0.333333333,0.023685902
707,769,YWHAQ,2368.396513,115900,423,3.186196624,4.405785732,-344,0.000274,0.333333333,0.029353986
708,770,2-Sep,497.7470723,18772,152,3.070506455,6.207563897,-577,0.000257,0.333333333,0.009988064
709,771,GUCY1A3,193.3146976,6790,86,3.035253227,6.427031636,-643,0.000253,0.333333333,0.004694597
710,772,PARP2,1584.733407,74828,336,3.15590864,4.721736799,-405,0.000269,0.333333333,0.025460846
711,773,PFAS,1114.462941,57508,289,3.139523337,4.33653858,-438,0.000267,0.333333333,0.022883543
712,774,AHCTF1,948.0462233,44264,258,3.116683217,4.737095214,-484,0.000264,0.333333333,0.018608659
713,775,COX5B,473.2377313,15728,137,3.064548163,6.721404768,-589,0.000257,0.333333333,0.008328014
714,776,EIF4H,2053.719458,86376,349,3.160873883,5.144980703,-395,0.00027,0.333333333,0.022817314
715,777,RAP1B,3636.953794,155528,486,3.215491559,4.740598999,-285,0.000278,0.333333333,0.029393467
716,778,KCNA4,363.010727,10826,108,3.050148957,7.451475879,-617,0.000255,0.333333333,0.006659228
717,779,NLRP1,2228.4221,76924,325,3.147467726,5.65591868,-422,0.000268,0.333333333,0.017926056
718,780,JAK2,2388.591656,85284,404,3.157398213,4.135067638,-402,0.000269,0.333333333,0.018920974
719,781,DCAF7,798.3461064,36848,229,3.108242304,5.06622904,-501,0.000262,0.333333333,0.017006867
720,782,SMC5,645.6366555,34320,213,3.098808342,4.620315635,-520,0.000261,0.333333333,0.015723047
721,783,ROCK2,1728.402931,75658,333,3.153922542,4.934779165,-409,0.000269,0.333333333,0.022233317
722,784,CUL3,3883.162292,160780,508,3.219463754,4.611660661,-277,0.000279,0.333333333,0.031551408
723,785,ZFYVE16,477.2961805,19978,165,3.076961271,5.010047311,-564,0.000258,0.333333333,0.010061278
724,786,FMNL1,1681.271133,57738,280,3.12611718,5.816263994,-465,0.000265,0.333333333,0.015534302
725,787,TEK,1735.901556,63120,307,3.135054618,5.114328194,-447,0.000266,0.333333333,0.018381117
726,788,PES1,610.8794559,27284,202,3.092353525,4.457158856,-533,0.00026,0.333333333,0.013419502
727,789,KPNA4,2075.537312,87038,351,3.161370407,5.080481772,-394,0.00027,0.333333333,0.022718915
728,790,BRAF,2534.41137,105972,401,3.177259186,4.926738055,-362,0.000272,0.333333333,0.025445366
729,791,DDX3Y,223.2936087,8770,108,3.04816286,5.743447044,-622,0.000254,0.333333333,0.007034327
730,792,USP24,459.0615924,22260,183,3.083912612,4.294240943,-550,0.000259,0.333333333,0.012468042
731,793,U2AF2,600.1415312,26144,216,3.091360477,4.159698898,-535,0.00026,0.333333333,0.013820066
732,794,RPLP0,1083.984866,43366,263,3.115690169,4.733077631,-486,0.000264,0.333333333,0.017022889
733,795,ID3,1064.485905,37076,224,3.098311817,5.843373211,-521,0.000261,0.333333333,0.012366233
734,796,NDRG1,1479.876346,49480,255,3.117676266,6.102452381,-482,0.000264,0.333333333,0.015043227
735,797,CHERP,525.2570203,21310,174,3.079443893,5.124208251,-558,0.000259,0.333333333,0.011907626
